"symbol","date","open","high","low","close","volume","adjusted"
"Wheat",2016-09-13,392.25,397.5,394.25,392.25,69,392.25
"Wheat",2016-09-14,394.75,394.75,394.75,394.75,6,394.75
"Wheat",2016-09-15,416,422.5,413.75,416,15592,416
"Wheat",2016-09-16,417.25,420.25,410.5,417.25,14175,417.25
"Wheat",2016-09-19,416.5,421.75,412.5,416.5,12653,416.5
"Wheat",2016-09-20,418.5,422.75,412.5,418.5,11146,418.5
"Wheat",2016-09-21,422.25,423.25,414.25,422.25,14410,422.25
"Wheat",2016-09-22,420.75,424.25,418.75,420.75,12423,420.75
"Wheat",2016-09-23,421.5,425.75,416.25,421.5,11192,421.5
"Wheat",2016-09-26,414,423,413.75,414,14608,414
"Wheat",2016-09-27,419.25,420.25,410.75,419.25,12718,419.25
"Wheat",2016-09-28,421.25,423,417.75,421.25,14517,421.25
"Wheat",2016-09-29,417.25,425,417,417.25,12638,417.25
"Wheat",2016-09-30,415.5,418.5,408.5,415.5,17563,415.5
"Wheat",2016-10-03,407,414.75,403,407,30279,407
"Wheat",2016-10-04,403,408.5,402.5,403,29265,403
"Wheat",2016-10-05,415,416.75,401.25,415,19473,415
"Wheat",2016-10-06,405,418.25,403.5,405,23376,405
"Wheat",2016-10-07,403,410,401.75,403,19891,403
"Wheat",2016-10-11,406.25,409.25,401.75,406.25,15066,406.25
"Wheat",2016-10-12,398.5,412.25,400.75,398.5,16834,398.5
"Wheat",2016-10-13,414,413.75,397.25,414,22017,414
"Wheat",2016-10-14,417.75,423.75,412.5,417.75,24244,417.75
"Wheat",2016-10-17,422,423.75,413.25,422,21387,422
"Wheat",2016-10-18,421.75,427,418.25,421.75,15730,421.75
"Wheat",2016-10-19,425.25,427.25,417.25,425.25,18791,425.25
"Wheat",2016-10-20,423,428.25,421.5,423,26030,423
"Wheat",2016-10-21,421.5,425.5,420.5,421.5,16937,421.5
"Wheat",2016-10-24,412.5,424.5,410.75,412.5,12227,412.5
"Wheat",2016-10-25,413.5,417.25,409.5,413.5,23857,413.5
"Wheat",2016-10-26,417,421.75,412.5,417,13727,417
"Wheat",2016-10-27,417,421.5,414.75,417,17056,417
"Wheat",2016-10-28,411.25,419.5,411.75,411.25,15028,411.25
"Wheat",2016-10-31,414.75,417.25,411.5,414.75,14515,414.75
"Wheat",2016-11-01,413.75,419,411.5,413.75,17971,413.75
"Wheat",2016-11-02,415.5,419,412,415.5,17996,415.5
"Wheat",2016-11-03,410.5,418.5,409,410.5,17480,410.5
"Wheat",2016-11-04,411.5,412,407,411.5,22192,411.5
"Wheat",2016-11-07,410,413,405.5,410,18509,410
"Wheat",2016-11-08,417.5,422,409,417.5,28664,417.5
"Wheat",2016-11-09,410.25,418,407.5,410.25,40061,410.25
"Wheat",2016-11-10,408.75,416.25,407.5,408.75,37697,408.75
"Wheat",2016-11-14,402.75,411.25,401.5,402.75,27226,402.75
"Wheat",2016-11-15,408,407.75,401.5,408,22520,408
"Wheat",2016-11-16,403.5,408.75,401.5,403.5,26922,403.5
"Wheat",2016-11-17,408.75,410.5,401.75,408.75,27340,408.75
"Wheat",2016-11-18,413.75,415,406,413.75,23240,413.75
"Wheat",2016-11-21,414.5,418,411.75,414.5,20104,414.5
"Wheat",2016-11-22,416.5,418.5,412.25,416.5,17387,416.5
"Wheat",2016-11-23,415.5,416.5,408,415.5,16251,415.5
"Wheat",2016-11-25,411.25,416.25,410,411.25,22613,411.25
"Wheat",2016-11-28,411.5,414.5,408,411.5,14994,411.5
"Wheat",2016-11-29,398.75,411.25,399.5,398.75,24902,398.75
"Wheat",2016-11-30,391.25,402.5,393,391.25,18797,391.25
"Wheat",2016-12-01,384,392.75,382.5,384,3636,384
"Wheat",2016-12-02,390,390.25,385.75,390,519,390
"Wheat",2016-12-05,390.25,393,389.75,390.25,120,390.25
"Wheat",2016-12-06,387,393,390,387,99,387
"Wheat",2016-12-07,382,386.75,382,382,32,382
"Wheat",2016-12-08,387,384,384,387,109,387
"Wheat",2016-12-09,395.5,395.5,395.5,395.5,9,395.5
"Wheat",2016-12-12,397.5,397.5,397.5,397.5,55,397.5
"Wheat",2016-12-13,399.25,399.25,399.25,399.25,82,399.25
"Wheat",2016-12-14,402.25,402.5,399.75,400.5,35,400.5
"Wheat",2016-12-15,412.75,420,411.25,412.75,17164,412.75
"Wheat",2016-12-16,414.75,415.75,409.5,414.75,22023,414.75
"Wheat",2016-12-19,414,419.75,411,414,17457,414
"Wheat",2016-12-20,412.75,417.25,409.25,412.75,21312,412.75
"Wheat",2016-12-21,409.25,413,409.5,409.25,17105,409.25
"Wheat",2016-12-22,408,410.5,407.5,408,11969,408
"Wheat",2016-12-23,406.25,408.5,405.25,406.25,12202,406.25
"Wheat",2016-12-27,418.75,419.5,406.5,418.75,9703,418.75
"Wheat",2016-12-28,409.5,420.75,409.5,409.5,20565,409.5
"Wheat",2016-12-29,415.25,416,410.25,415.25,17578,415.25
"Wheat",2016-12-30,418.5,419,411.75,418.5,12037,418.5
"Wheat",2017-01-03,414,423,415.5,414,13059,414
"Wheat",2017-01-04,426.5,425,414,426.5,23487,426.5
"Wheat",2017-01-05,434.5,436.25,424.25,434.5,20945,434.5
"Wheat",2017-01-06,433.5,438.75,432.75,433.5,27841,433.5
"Wheat",2017-01-09,438.5,438.5,431.5,438.5,25881,438.5
"Wheat",2017-01-10,438.25,438.75,434.75,438.25,25448,438.25
"Wheat",2017-01-11,431.75,438,422.5,431.75,29124,431.75
"Wheat",2017-01-12,444.75,442,426.25,444.75,32665,444.75
"Wheat",2017-01-13,449,448,441,449,42069,449
"Wheat",2017-01-17,452,457.5,446.5,452,30973,452
"Wheat",2017-01-18,452.25,454.5,448.75,452.25,31830,452.25
"Wheat",2017-01-19,442.25,452,443.5,442.25,24651,442.25
"Wheat",2017-01-20,443,444.5,437.75,443,16905,443
"Wheat",2017-01-23,444.75,445,439,444.75,15583,444.75
"Wheat",2017-01-24,441.75,446.5,440.25,441.75,22031,441.75
"Wheat",2017-01-25,437.75,443,437.25,437.75,19601,437.75
"Wheat",2017-01-26,440.25,442.5,435.5,440.25,17260,440.25
"Wheat",2017-01-27,434.25,439.75,432.25,434.25,14398,434.25
"Wheat",2017-01-30,425.75,432.75,426,425.75,15254,425.75
"Wheat",2017-01-31,429.5,427.5,423.75,429.5,23267,429.5
"Wheat",2017-02-01,440.5,436.5,425,440.5,23264,440.5
"Wheat",2017-02-02,443.5,447.5,437.5,443.5,23154,443.5
"Wheat",2017-02-03,440.5,449,440.25,440.5,17392,440.5
"Wheat",2017-02-06,435.75,445,434.25,435.75,19791,435.75
"Wheat",2017-02-07,439.5,437,430.75,439.5,14781,439.5
"Wheat",2017-02-08,442,442.5,437,442,38715,442
"Wheat",2017-02-09,451.25,451,438.25,451.25,29245,451.25
"Wheat",2017-02-10,460.5,461.5,449.25,460.5,40309,460.5
"Wheat",2017-02-13,466.75,468.25,457.25,466.75,30812,466.75
"Wheat",2017-02-14,465.25,467,461.25,465.25,27738,465.25
"Wheat",2017-02-15,469.25,468.75,461.25,469.25,17724,469.25
"Wheat",2017-02-16,458,474.5,459.5,458,13223,458
"Wheat",2017-02-17,456.25,459.75,454,456.25,23873,456.25
"Wheat",2017-02-21,452.25,456.25,451,452.25,13640,452.25
"Wheat",2017-02-22,457.75,458,451.5,457.75,24221,457.75
"Wheat",2017-02-23,457.75,461.5,455,457.75,21800,457.75
"Wheat",2017-02-24,453.75,457.25,451.75,453.75,26354,453.75
"Wheat",2017-02-27,444,453,441.75,444,17226,444
"Wheat",2017-02-28,451.25,458.75,444.5,451.25,25454,451.25
"Wheat",2017-03-01,465.5,461.25,451.5,465.5,4394,465.5
"Wheat",2017-03-02,460.25,466,459.25,460.25,1072,460.25
"Wheat",2017-03-03,462,460,457,462,587,462
"Wheat",2017-03-06,464.25,467.75,465.5,464.25,56,464.25
"Wheat",2017-03-07,463.25,466.5,457,463.25,40,463.25
"Wheat",2017-03-08,457,457,456,457,56,457
"Wheat",2017-03-09,453.25,457.5,454.75,453.25,113,453.25
"Wheat",2017-03-10,445.25,454.25,446,445.25,43,445.25
"Wheat",2017-03-13,432.5,438,434.75,432.5,13,432.5
"Wheat",2017-03-14,433.25,438.25,431.5,433.25,14,433.25
"Wheat",2017-03-15,447.25,450,441.75,447.25,20601,447.25
"Wheat",2017-03-16,450,452.5,447,450,23677,450
"Wheat",2017-03-17,453.5,454.25,448.75,453.5,13997,453.5
"Wheat",2017-03-20,445.25,458.25,443.5,445.25,11359,445.25
"Wheat",2017-03-21,438.25,445.75,435.5,438.25,15367,438.25
"Wheat",2017-03-22,432.5,439.25,432.25,432.5,22194,432.5
"Wheat",2017-03-23,428,434.25,428.25,428,21109,428
"Wheat",2017-03-24,428,432.25,426.5,428,24571,428
"Wheat",2017-03-27,421.25,429.5,420,421.25,20563,421.25
"Wheat",2017-03-28,424,427.5,418.75,424,29208,424
"Wheat",2017-03-29,423.5,427.25,421.25,423.5,14703,423.5
"Wheat",2017-03-30,417.25,424.75,417.25,417.25,25738,417.25
"Wheat",2017-03-31,420.5,428.5,415,420.5,20931,420.5
"Wheat",2017-04-03,419,426,421.75,419,26336,419
"Wheat",2017-04-04,421.75,424.75,417.5,421.75,20959,421.75
"Wheat",2017-04-05,425,427.25,422,425,21571,425
"Wheat",2017-04-06,420,426.5,419,420,18762,420
"Wheat",2017-04-07,421.75,423.25,417,421.75,16674,421.75
"Wheat",2017-04-10,425.5,426.25,418.25,425.5,25308,425.5
"Wheat",2017-04-11,429.75,429.5,420.5,429.75,30559,429.75
"Wheat",2017-04-12,430,432.75,429,430,39485,430
"Wheat",2017-04-13,427.25,432.75,425.25,427.25,22156,427.25
"Wheat",2017-04-17,416.25,428,415.75,416.25,35329,416.25
"Wheat",2017-04-18,419.25,419.25,414.75,419.25,19661,419.25
"Wheat",2017-04-19,416.75,424.25,416.25,416.75,18471,416.75
"Wheat",2017-04-20,402.75,420.25,404,402.75,20558,402.75
"Wheat",2017-04-21,404.5,406.75,398.75,404.5,16522,404.5
"Wheat",2017-04-24,401.75,408.25,400.5,401.75,13687,401.75
"Wheat",2017-04-25,412,413,400,412,20951,412
"Wheat",2017-04-26,412.25,418.25,408.5,412.25,22959,412.25
"Wheat",2017-04-27,420.75,422.75,411,420.75,28227,420.75
"Wheat",2017-04-28,424.75,425,420.5,424.75,13796,424.75
"Wheat",2017-05-01,452.75,453.25,430,452.75,1743,452.75
"Wheat",2017-05-02,454.75,459,451.5,454.75,1342,454.75
"Wheat",2017-05-03,450.5,454.25,447.25,450.5,356,450.5
"Wheat",2017-05-04,432.5,447.75,433.5,432.5,167,432.5
"Wheat",2017-05-05,438,432.75,438,438,58,438
"Wheat",2017-05-08,432.5,436.75,435.25,432.5,10,432.5
"Wheat",2017-05-09,427,427,427,427,7,427
"Wheat",2017-05-10,427.75,427.75,427.75,427.75,32,427.75
"Wheat",2017-05-11,429.75,425.75,425.75,429.75,4,429.75
"Wheat",2017-05-12,429,429,429,429,65,429
"Wheat",2017-05-15,428.5,438,427.25,428.5,12545,428.5
"Wheat",2017-05-16,424.5,429,421,424.5,21269,424.5
"Wheat",2017-05-17,426.5,433.5,421.75,426.5,26055,426.5
"Wheat",2017-05-18,426,428.25,421.25,426,28664,426
"Wheat",2017-05-19,438,439,426,438,23302,438
"Wheat",2017-05-22,436,444.25,437.5,436,21603,436
"Wheat",2017-05-23,430.5,436,429.5,430.5,21936,430.5
"Wheat",2017-05-24,432.75,435.75,429.25,432.75,27364,432.75
"Wheat",2017-05-25,431.25,438.25,431.25,431.25,15895,431.25
"Wheat",2017-05-26,437.5,439,430,437.5,14882,437.5
"Wheat",2017-05-30,433.25,438,427,433.25,15593,433.25
"Wheat",2017-05-31,431.75,440.25,432,431.75,30199,431.75
"Wheat",2017-06-01,430.75,435,424.25,430.75,28231,430.75
"Wheat",2017-06-02,433.25,438,428.75,433.25,23730,433.25
"Wheat",2017-06-05,430,435.75,427.25,430,22798,430
"Wheat",2017-06-06,438,442.25,430.5,438,26269,438
"Wheat",2017-06-07,446,450,438.25,446,31022,446
"Wheat",2017-06-08,453.75,460,447.25,453.75,45179,453.75
"Wheat",2017-06-09,451.5,458.5,447.75,451.5,39665,451.5
"Wheat",2017-06-12,442.75,451,439.5,442.75,34514,442.75
"Wheat",2017-06-13,457,457.75,445.25,457,38602,457
"Wheat",2017-06-14,457.5,468,456,457.5,47743,457.5
"Wheat",2017-06-15,465.25,470,450.25,465.25,46849,465.25
"Wheat",2017-06-16,473.5,476.5,465.75,473.5,49813,473.5
"Wheat",2017-06-19,472.5,481.25,466.5,472.5,44030,472.5
"Wheat",2017-06-20,474.25,481,466.25,474.25,38615,474.25
"Wheat",2017-06-21,467.75,475,466.75,467.75,42861,467.75
"Wheat",2017-06-22,467.75,468.75,459,467.75,25801,467.75
"Wheat",2017-06-23,464.25,472,461.75,464.25,20532,464.25
"Wheat",2017-06-26,453,464.5,453.5,453,26130,453
"Wheat",2017-06-27,457.25,461,452.25,457.25,21458,457.25
"Wheat",2017-06-28,461.5,464,455.5,461.5,19504,461.5
"Wheat",2017-06-29,480.5,483.5,460,480.5,27082,480.5
"Wheat",2017-06-30,511.25,510.25,479.75,511.25,17371,511.25
"Wheat",2017-07-05,551.25,557.25,526,551.25,1494,551.25
"Wheat",2017-07-06,530.5,540.75,528.75,530.5,844,530.5
"Wheat",2017-07-07,526.5,536.25,528.75,526.5,310,526.5
"Wheat",2017-07-10,541,544,539,541,136,541
"Wheat",2017-07-11,541,542,536.5,541,17,541
"Wheat",2017-07-12,528,537.5,527,528,112,528
"Wheat",2017-07-13,499.75,522,500,499.75,11,499.75
"Wheat",2017-07-14,499,499,499,499,10,499
"Wheat",2017-07-17,506.5,512.25,503,506.5,24006,506.5
"Wheat",2017-07-18,502.75,517.5,503,502.75,24415,502.75
"Wheat",2017-07-19,500.25,507.25,497.5,500.25,26386,500.25
"Wheat",2017-07-20,503.75,506.5,493.75,503.75,27666,503.75
"Wheat",2017-07-21,496,507.5,493.5,496,20725,496
"Wheat",2017-07-24,487.5,493.25,479,487.5,22583,487.5
"Wheat",2017-07-25,472.75,493.25,473.25,472.75,35565,472.75
"Wheat",2017-07-26,475.5,480.5,472.25,475.5,28994,475.5
"Wheat",2017-07-27,481,484.5,475.5,481,21748,481
"Wheat",2017-07-28,481,490.25,479.75,481,17231,481
"Wheat",2017-07-31,474.75,481.5,472.5,474.75,23824,474.75
"Wheat",2017-08-01,465.25,479,465.25,465.25,23775,465.25
"Wheat",2017-08-02,464.5,469.5,458.25,464.5,51636,464.5
"Wheat",2017-08-03,459.75,467,457.25,459.75,23454,459.75
"Wheat",2017-08-04,459.5,465.5,458,459.5,28854,459.5
"Wheat",2017-08-07,466.75,465.5,459,466.75,20202,466.75
"Wheat",2017-08-08,460.5,471.5,458.5,460.5,27494,460.5
"Wheat",2017-08-09,463.75,465,457.5,463.75,27856,463.75
"Wheat",2017-08-10,448.25,466.25,447,448.25,26692,448.25
"Wheat",2017-08-11,441.25,450.5,436.25,441.25,26210,441.25
"Wheat",2017-08-14,436.75,438.5,429.75,436.75,31704,436.75
"Wheat",2017-08-15,426.5,436.75,424.5,426.5,36195,426.5
"Wheat",2017-08-16,419.5,434,415.75,419.5,19773,419.5
"Wheat",2017-08-17,414.25,421.75,413.25,414.25,20457,414.25
"Wheat",2017-08-18,414.5,417.75,410.5,414.5,20480,414.5
"Wheat",2017-08-21,407.75,416.25,405.5,407.75,13071,407.75
"Wheat",2017-08-22,399,411.5,399,399,14018,399
"Wheat",2017-08-23,397.75,404.25,396.5,397.75,16449,397.75
"Wheat",2017-08-24,405.5,405.25,396.5,405.5,10508,405.5
"Wheat",2017-08-25,404.5,408,402.75,404.5,16965,404.5
"Wheat",2017-08-28,396.75,404,394,396.75,8959,396.75
"Wheat",2017-08-29,397.25,397.75,391.5,397.25,23713,397.25
"Wheat",2017-08-30,400.25,401.75,396.25,400.25,20716,400.25
"Wheat",2017-08-31,408.75,408.25,399,408.75,7791,408.75
"Wheat",2017-09-01,412.5,414.5,410.25,412.5,2389,412.5
"Wheat",2017-09-05,419.5,419,416.5,419.5,915,419.5
"Wheat",2017-09-06,423.25,423,415,423.25,515,423.25
"Wheat",2017-09-07,415.5,415.5,415.5,415.5,354,415.5
"Wheat",2017-09-08,415.5,416.25,414,415.5,0,415.5
"Wheat",2017-09-11,409.25,415.75,409,409.25,44,409.25
"Wheat",2017-09-12,416,409.5,407,416,36,416
"Wheat",2017-09-13,418.25,420.5,420.5,418.25,37,418.25
"Wheat",2017-09-14,420.75,418.5,420.75,420.75,16,420.75
"Wheat",2017-09-15,446,447.5,440.5,446,20597,446
"Wheat",2017-09-18,442.25,447.25,439.5,442.25,14218,442.25
"Wheat",2017-09-19,442,446,434.75,442,14925,442
"Wheat",2017-09-20,448,449.75,442,448,19318,448
"Wheat",2017-09-21,449.5,451.5,443.5,449.5,15545,449.5
"Wheat",2017-09-22,450.25,452.5,445,450.25,12986,450.25
"Wheat",2017-09-25,454,455,443.5,454,15589,454
"Wheat",2017-09-26,452.25,460.25,449.75,452.25,22256,452.25
"Wheat",2017-09-27,459,459.5,447,459,22384,459
"Wheat",2017-09-28,453,459,451.25,453,25056,453
"Wheat",2017-09-29,442.75,456.75,443,442.75,15237,442.75
"Wheat",2017-10-02,439.25,443.5,432.75,439.25,28795,439.25
"Wheat",2017-10-03,441.75,444.75,438.25,441.75,27795,441.75
"Wheat",2017-10-04,436,443.25,435.75,436,17222,436
"Wheat",2017-10-05,434.25,438,432,434.25,13669,434.25
"Wheat",2017-10-06,436.75,437.25,431.75,436.75,17675,436.75
"Wheat",2017-10-09,430.75,439,430,430.75,14048,430.75
"Wheat",2017-10-10,431.25,435.5,429,431.25,21888,431.25
"Wheat",2017-10-11,428.25,431.75,425.5,428.25,14346,428.25
"Wheat",2017-10-12,426.25,433.25,422.5,426.25,21327,426.25
"Wheat",2017-10-13,436.25,436,426,436.25,21671,436.25
"Wheat",2017-10-16,433.75,440.75,432.5,433.75,19030,433.75
"Wheat",2017-10-17,433.25,437,431.5,433.25,15605,433.25
"Wheat",2017-10-18,428,433.5,427,428,10554,428
"Wheat",2017-10-19,429.25,434.25,427.25,429.25,12708,429.25
"Wheat",2017-10-20,422.75,433.25,421.75,422.75,22240,422.75
"Wheat",2017-10-23,433.5,434.75,421.25,433.5,18773,433.5
"Wheat",2017-10-24,434,435.25,430.25,434,22727,434
"Wheat",2017-10-25,433.5,438.75,430.75,433.5,15339,433.5
"Wheat",2017-10-26,428.25,435.75,428,428.25,18083,428.25
"Wheat",2017-10-27,425.25,428,422.75,425.25,14543,425.25
"Wheat",2017-10-30,421.75,425.75,421,421.75,24901,421.75
"Wheat",2017-10-31,416.5,423.75,413.5,416.5,15937,416.5
"Wheat",2017-11-01,415.75,419.25,414.25,415.75,27900,415.75
"Wheat",2017-11-02,425.75,425.75,415.25,425.75,42727,425.75
"Wheat",2017-11-03,426.75,429,423,426.75,25721,426.75
"Wheat",2017-11-06,430,431,427,430,24016,430
"Wheat",2017-11-07,426.5,429.75,423.25,426.5,34445,426.5
"Wheat",2017-11-08,427.5,427.5,419,427.5,34652,427.5
"Wheat",2017-11-09,429,432.75,423.25,429,37484,429
"Wheat",2017-11-10,433.25,435,427.25,433.25,64757,433.25
"Wheat",2017-11-13,427.5,433,423.75,427.5,46376,427.5
"Wheat",2017-11-14,428,430.75,425.5,428,43658,428
"Wheat",2017-11-15,417.75,428.5,416.5,417.75,35774,417.75
"Wheat",2017-11-16,417,420.75,416.5,417,39425,417
"Wheat",2017-11-17,422,422.75,416.5,422,22230,422
"Wheat",2017-11-20,416,422.5,414.25,416,20001,416
"Wheat",2017-11-21,420.25,423.75,414.5,420.25,19732,420.25
"Wheat",2017-11-22,421,424.75,418,421,26516,421
"Wheat",2017-11-27,407.25,414.25,407.25,407.25,13325,407.25
"Wheat",2017-11-28,409.25,410.75,404,409.25,21163,409.25
"Wheat",2017-11-29,413.25,413.5,409,413.25,30023,413.25
"Wheat",2017-11-30,414.5,420,411.25,414.5,16432,414.5
"Wheat",2017-12-01,420.5,422,414.5,420.5,3216,420.5
"Wheat",2017-12-04,420,423.75,420,420,1094,420
"Wheat",2017-12-05,414.25,418.5,413.75,414.25,406,414.25
"Wheat",2017-12-06,406,416,406,406,213,406
"Wheat",2017-12-07,403,403.25,403,403,9,403
"Wheat",2017-12-08,400.75,406.25,404,400.75,24,400.75
"Wheat",2017-12-11,395.25,398.25,397,395.25,8,395.25
"Wheat",2017-12-12,394,395.75,395.25,394,30,394
"Wheat",2017-12-13,399,398,397.5,399,71,399
"Wheat",2017-12-14,402.5,402.5,402.5,402.5,55,402.5
"Wheat",2017-12-15,417.5,421,415.25,417.5,21828,417.5
"Wheat",2017-12-18,419.25,422.5,418.75,419.25,17282,419.25
"Wheat",2017-12-19,420,423.75,418.5,420,14245,420
"Wheat",2017-12-20,422.5,424,416,422.5,16132,422.5
"Wheat",2017-12-21,424.25,425.5,420.5,424.25,20100,424.25
"Wheat",2017-12-22,422.25,426,421.25,422.25,17460,422.25
"Wheat",2017-12-26,420,424.75,417.25,420,16283,420
"Wheat",2017-12-27,425.5,426.5,418.25,425.5,12331,425.5
"Wheat",2017-12-28,426.75,427,423.5,426.75,18493,426.75
"Wheat",2017-12-29,427.25,428,423.75,427.25,11903,427.25
"Wheat",2018-01-02,434.75,436.75,429,434.75,16986,434.75
"Wheat",2018-01-03,441,441.5,435.5,441,31347,441
"Wheat",2018-01-04,439.75,441.75,436,439.75,41559,439.75
"Wheat",2018-01-05,437.5,439.75,433.75,437.5,26617,437.5
"Wheat",2018-01-08,433.25,437.5,431.25,433.25,24274,433.25
"Wheat",2018-01-09,439,439.75,431.75,439,32873,439
"Wheat",2018-01-10,440.5,441,437.25,440.5,31517,440.5
"Wheat",2018-01-11,440.25,441.25,435.5,440.25,30623,440.25
"Wheat",2018-01-12,426.25,443,424,426.25,25972,426.25
"Wheat",2018-01-16,422,427.5,420.5,422,61424,422
"Wheat",2018-01-17,427,429.5,421,427,30578,427
"Wheat",2018-01-18,429.5,430.75,426.5,429.5,22610,429.5
"Wheat",2018-01-19,427.5,431.75,425.75,427.5,17453,427.5
"Wheat",2018-01-22,428.5,431,426.25,428.5,18533,428.5
"Wheat",2018-01-23,423.25,428.5,422,423.25,20033,423.25
"Wheat",2018-01-24,433,434,421.75,433,26664,433
"Wheat",2018-01-25,435,439.25,430,435,42375,435
"Wheat",2018-01-26,443,444.5,434.25,443,34114,443
"Wheat",2018-01-29,453,453,445,453,32528,453
"Wheat",2018-01-30,469.75,469.75,457.75,469.75,44850,469.75
"Wheat",2018-01-31,467.25,471.25,463.5,467.25,81857,467.25
"Wheat",2018-02-01,467,467.5,457.5,467,68386,467
"Wheat",2018-02-02,463.25,468.25,462,463.25,60598,463.25
"Wheat",2018-02-05,461.75,466.75,454.5,461.75,45532,461.75
